scenario_id,source_affect_id,participants_id,text_no,subject_id,trial,valence_true,arousal_true,valence_noisy,arousal_noisy,HR,RMSSD,SDNN,pNN50,emotion_label,risk_tier,matched_by,match_ok
p3_n51,p3_n51,3,51,9,1,-0.75,-0.4,-1.0,-0.9507283383014297,75.1,16.2,51.4,10.7,sad,M,direct_text_va_emo_row,True
p3_n51,p3_n51,3,51,10,1,-0.75,-0.4,-0.5508924083394724,0.015996569952024864,63.4,43.6,30.7,25.8,sad,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,1,1,-0.7,0.35,-1.0,0.06896953528480665,92.4,42.6,29.7,17.7,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,2,1,-0.7,0.35,-0.1135939595258898,-1.7808600434709998e-05,94.3,47.0,29.9,27.0,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,3,1,-0.7,0.35,-0.7820938148542006,0.6269302739956122,96.8,41.2,42.8,20.2,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,4,1,-0.7,0.35,-0.812804706735969,0.31729985156826107,80.5,18.5,35.9,8.6,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,5,1,-0.7,0.35,-0.7681067252327178,-0.1386482511208189,94.9,11.1,28.8,3.1,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,6,1,-0.7,0.35,-0.7160844118447915,0.236207054011559,93.3,25.5,41.9,19.5,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,7,1,-0.7,0.35,-0.46101604441730937,0.6458872756454012,70.8,30.9,55.4,18.8,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,8,1,-0.7,0.35,-0.38595064014657937,0.6469283460346138,74.3,5.1,27.1,0.0,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,9,1,-0.7,0.35,-0.6835655849881781,0.28290780021565476,75.3,30.1,47.4,16.7,disgust,M,direct_text_va_emo_row,True
p3_n52,p3_n52,3,52,10,1,-0.7,0.35,-0.8216690807203991,0.5858994440682365,74.6,36.5,21.8,21.3,disgust,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,1,1,0.35,-0.75,0.5172713025668809,-0.2827333740804348,49.1,49.5,49.6,26.6,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,2,1,0.35,-0.75,0.41949561005473057,-0.9618684726412662,59.0,22.9,22.1,10.7,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,3,1,0.35,-0.75,0.25326763835001315,-0.31550375371911993,65.4,43.0,54.5,21.2,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,4,1,0.35,-0.75,0.3208571633866678,-0.6964577647170626,63.0,34.1,44.4,11.6,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,5,1,0.35,-0.75,0.2230708077125715,-1.0,66.3,57.4,50.4,25.4,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,6,1,0.35,-0.75,0.5067192658822555,-0.7621914129607789,64.6,37.3,63.9,26.8,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,7,1,0.35,-0.75,0.04731434334270884,-0.9846167764352712,57.2,47.0,41.3,28.3,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,8,1,0.35,-0.75,0.4834238120015482,-0.3767618443115431,52.9,60.0,62.7,27.6,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,9,1,0.35,-0.75,0.7666658148068808,-0.9195836573338734,59.1,55.1,74.4,28.0,calm,M,direct_text_va_emo_row,True
p3_n53,p3_n53,3,53,10,1,0.35,-0.75,0.4746724780338861,-1.0,45.0,45.5,56.9,28.3,calm,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,1,1,-0.75,-0.4,-0.5835305440734024,-0.352842229608005,71.7,16.9,5.0,7.1,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,2,1,-0.75,-0.4,-0.7417441732017417,-0.06326468890275111,75.7,39.3,32.1,13.1,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,3,1,-0.75,-0.4,-0.8337917433065962,-0.8361332221515135,62.0,10.6,63.7,5.1,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,4,1,-0.75,-0.4,-0.5192556087148923,-0.5301576516405748,65.1,46.2,32.8,19.4,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,5,1,-0.75,-0.4,-0.25197639812563666,-0.4327778346701207,53.2,10.6,42.3,10.4,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,6,1,-0.75,-0.4,-0.9976558058443143,-0.485797892171678,69.7,19.4,27.3,12.2,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,7,1,-0.75,-0.4,-1.0,-0.22959144408290277,72.7,33.1,46.0,19.5,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,8,1,-0.75,-0.4,-0.9027502810224073,-0.20091499506279192,73.5,47.2,68.6,17.7,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,9,1,-0.75,-0.4,-0.8657140714285949,-0.3217944408082884,65.3,29.4,39.0,18.0,sad,M,direct_text_va_emo_row,True
p3_n54,p3_n54,3,54,10,1,-0.75,-0.4,-0.5921939107570542,-0.6878066643767861,79.4,41.6,37.1,19.8,sad,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,1,1,0.0,0.0,0.40257324512071774,-0.23489129181348956,68.8,34.7,44.8,24.2,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,2,1,0.0,0.0,0.2631368276836872,-0.4607342265619189,82.0,10.6,49.1,7.6,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,3,1,0.0,0.0,-0.38244352002733406,-0.3735658822665597,66.6,48.3,66.6,24.9,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,4,1,0.0,0.0,0.19548563386297957,-0.016352558398848503,76.8,35.3,45.5,14.4,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,5,1,0.0,0.0,-0.27396770269967935,0.6920934014064858,84.0,15.3,29.7,4.2,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,6,1,0.0,0.0,-0.1628606374659203,-0.4666751467009855,76.2,37.5,25.4,19.9,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,7,1,0.0,0.0,0.08412494720522522,-0.3917398427918382,64.7,52.7,57.4,27.9,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,8,1,0.0,0.0,0.0550473285512832,0.2580973495315992,67.9,41.8,59.3,15.6,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,9,1,0.0,0.0,0.09047856768263164,-0.19935952926752473,72.2,32.4,43.0,14.6,neutral,M,direct_text_va_emo_row,True
p3_n55,p3_n55,3,55,10,1,0.0,0.0,0.3491900443496228,0.11124207884404395,79.4,47.5,48.3,23.4,neutral,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,1,1,-0.8,0.75,-0.7227382912439914,1.0,95.3,27.6,6.4,13.1,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,2,1,-0.8,0.75,-1.0,1.0,97.2,31.9,34.6,12.6,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,3,1,-0.8,0.75,-0.8078153535385616,0.7924936349373174,92.6,23.6,14.3,15.1,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,4,1,-0.8,0.75,-0.8087353751146582,0.5231683601569336,91.5,5.0,28.5,4.1,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,5,1,-0.8,0.75,-0.9531057227252171,0.25524532662757193,95.9,19.1,34.2,16.1,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,6,1,-0.8,0.75,-0.4414557408699184,0.31514368894193046,81.0,27.9,27.7,16.1,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,7,1,-0.8,0.75,-0.8101515579196326,0.7259469344898553,84.1,28.3,37.0,12.0,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,8,1,-0.8,0.75,-0.7698413097766366,1.0,84.2,31.5,44.1,21.6,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,9,1,-0.8,0.75,-1.0,1.0,94.6,35.2,23.7,19.0,angry,M,direct_text_va_emo_row,True
p3_n56,p3_n56,3,56,10,1,-0.8,0.75,-0.5551850639282594,0.6875861154452702,86.3,42.6,47.8,20.5,angry,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,1,1,-0.65,0.85,-0.6879877808679965,1.0,109.2,44.5,33.7,19.9,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,2,1,-0.65,0.85,-0.48218246582366164,1.0,101.3,5.0,11.8,1.7,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,3,1,-0.65,0.85,-0.3023391010125107,0.9675034153116653,92.4,48.1,5.0,23.5,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,4,1,-0.65,0.85,-0.283389402202855,0.4976960504938716,88.2,16.5,5.0,10.9,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,5,1,-0.65,0.85,-0.6593908773415478,0.9924397299260448,77.6,19.5,34.9,13.6,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,6,1,-0.65,0.85,-0.762592047814167,0.9517119087849457,103.7,5.0,34.0,0.6,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,7,1,-0.65,0.85,-0.6743277876753978,0.775461868450025,89.6,22.7,5.0,9.4,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,8,1,-0.65,0.85,-0.571257032111167,0.903745704363637,94.1,6.8,34.2,8.8,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,9,1,-0.65,0.85,-0.3314319353164075,0.8216029715947374,98.1,5.0,44.3,0.0,fearful,M,direct_text_va_emo_row,True
p3_n57,p3_n57,3,57,10,1,-0.65,0.85,-0.4030678710188501,0.6560984096405992,74.6,26.1,55.1,14.7,fearful,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,1,1,0.0,0.0,-0.3723210661100545,-0.0614988345889252,76.6,39.7,87.7,26.9,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,2,1,0.0,0.0,0.06472187892817645,-0.26645067783718956,80.5,22.5,32.2,11.8,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,3,1,0.0,0.0,-0.3112876439900214,0.33940490826253483,65.2,40.1,52.4,17.6,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,4,1,0.0,0.0,-0.12115714115002034,0.035854407670369036,60.4,26.3,55.9,11.7,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,5,1,0.0,0.0,0.015885476140234348,0.17581345702398682,68.5,17.1,15.6,7.7,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,6,1,0.0,0.0,-0.3868924485340778,0.05098596437899876,83.1,48.6,60.0,26.6,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,7,1,0.0,0.0,0.12580809613312408,0.5764092093417973,70.2,31.6,46.3,8.1,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,8,1,0.0,0.0,-0.27233565942802657,0.2771111504307232,69.9,33.3,40.3,11.2,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,9,1,0.0,0.0,0.2636551571218296,0.256193528070432,58.9,26.7,58.1,11.7,neutral,M,direct_text_va_emo_row,True
p3_n58,p3_n58,3,58,10,1,0.0,0.0,0.17169351762583876,-0.16045535098608535,60.0,35.7,49.8,26.8,neutral,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,1,1,0.1,0.85,0.022133201275199618,0.8646522293429482,88.1,31.8,41.0,24.1,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,2,1,0.1,0.85,0.06493110361239293,0.7661210419917335,78.4,15.8,53.3,7.4,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,3,1,0.1,0.85,0.08962722385565519,1.0,85.8,18.5,32.0,10.5,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,4,1,0.1,0.85,-0.15740274277235014,0.9067329859500619,94.5,15.1,48.5,6.9,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,5,1,0.1,0.85,0.314567607545468,0.5342592657831693,88.9,38.7,26.4,19.3,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,6,1,0.1,0.85,0.16353192176785886,1.0,73.5,5.0,23.0,0.0,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,7,1,0.1,0.85,0.27534747345237487,1.0,94.8,32.6,63.9,12.9,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,8,1,0.1,0.85,-0.14523668175334237,0.6572965923464776,78.0,21.6,32.2,16.4,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,9,1,0.1,0.85,-0.09276053928530115,1.0,73.2,18.5,41.1,4.3,surprise,M,direct_text_va_emo_row,True
p3_n59,p3_n59,3,59,10,1,0.1,0.85,0.44025167619244343,0.8661978375308452,81.3,42.7,28.9,21.9,surprise,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,1,1,0.35,-0.75,0.8464191027537099,-0.7191176995397267,65.5,55.0,65.1,30.4,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,2,1,0.35,-0.75,0.29435626819378674,-1.0,65.4,47.9,62.2,32.0,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,3,1,0.35,-0.75,0.4648010453998823,-0.5205579505512157,45.0,44.8,49.3,30.7,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,4,1,0.35,-0.75,0.2402875023804571,-1.0,45.0,50.6,80.5,27.6,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,5,1,0.35,-0.75,0.3231387795514376,-0.7692163517509155,58.0,35.5,77.2,17.3,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,6,1,0.35,-0.75,0.2800968200238308,-0.7817998459956107,61.7,40.2,56.0,16.8,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,7,1,0.35,-0.75,0.5382227703734462,-0.9037360256290108,52.1,41.4,42.4,14.6,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,8,1,0.35,-0.75,0.4756365616135454,-0.44697732016931596,53.7,46.6,37.9,26.2,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,9,1,0.35,-0.75,0.2998572048360578,-0.769480683919629,73.4,49.4,47.6,28.6,calm,M,direct_text_va_emo_row,True
p3_n60,p3_n60,3,60,10,1,0.35,-0.75,0.6193234182539231,-0.7544655387219333,66.1,44.2,106.7,24.2,calm,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,1,1,0.0,0.0,-0.17217360836130868,-0.07774286662151808,74.8,39.7,57.0,24.2,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,2,1,0.0,0.0,-0.16567287087200885,0.021690268865661676,50.4,48.5,52.9,20.8,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,3,1,0.0,0.0,0.12891515752084856,0.40546843694626283,60.0,39.6,63.2,18.3,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,4,1,0.0,0.0,0.010076924832561956,0.22373251539139014,81.8,46.9,36.9,23.9,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,5,1,0.0,0.0,0.09788779381502345,0.03433533114127614,72.6,49.9,46.2,26.4,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,6,1,0.0,0.0,0.025779395611409253,-0.06782414078691013,72.0,45.1,60.1,19.5,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,7,1,0.0,0.0,-0.1306036820943773,-0.1417033294505848,89.5,29.5,47.2,19.9,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,8,1,0.0,0.0,0.12904075573161733,0.2663561808993951,89.5,40.9,57.8,21.0,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,9,1,0.0,0.0,-0.1683535598899681,0.22195098389471213,67.4,62.3,40.6,31.9,neutral,M,direct_text_va_emo_row,True
p4_n61,p4_n61,4,61,10,1,0.0,0.0,0.06132293565923382,-0.3106252092298468,62.4,51.8,87.1,34.0,neutral,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,1,1,-0.65,0.85,-0.6866579435109006,1.0,86.7,11.6,25.8,1.1,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,2,1,-0.65,0.85,-0.7675639290665893,1.0,81.8,32.3,30.5,16.8,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,3,1,-0.65,0.85,-0.7819134440445843,0.8508956504581958,88.1,38.5,33.0,24.2,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,4,1,-0.65,0.85,-0.7556239738581085,1.0,94.2,21.1,18.9,9.6,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,5,1,-0.65,0.85,-0.9127352915472402,0.7649148792792742,102.8,18.1,26.1,5.4,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,6,1,-0.65,0.85,-0.7169746835396247,0.6728054493196254,89.2,24.7,75.2,13.2,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,7,1,-0.65,0.85,-0.7114620793609958,0.5155814534780789,85.4,5.6,35.1,0.0,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,8,1,-0.65,0.85,-0.3381740873338306,0.8838728430791905,86.0,15.2,39.3,10.9,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,9,1,-0.65,0.85,-0.40846508478473786,0.5679146074335543,89.9,5.0,36.1,0.0,fearful,M,direct_text_va_emo_row,True
p4_n62,p4_n62,4,62,10,1,-0.65,0.85,-0.7586986733430543,1.0,88.6,12.3,11.2,13.9,fearful,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,1,1,0.8,0.55,0.9781261105230402,0.3776677329799821,58.7,38.3,37.7,21.0,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,2,1,0.8,0.55,1.0,0.7141016413724931,73.3,40.6,61.9,22.7,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,3,1,0.8,0.55,0.24559772996199636,0.33947532756965293,68.0,46.5,38.3,23.0,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,4,1,0.8,0.55,1.0,0.383738520499222,76.1,28.4,57.5,14.4,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,5,1,0.8,0.55,0.7343560851710945,0.8703458495309088,88.0,31.7,46.6,21.3,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,6,1,0.8,0.55,0.877634909478551,0.27119569300727026,76.6,47.3,32.7,22.2,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,7,1,0.8,0.55,0.8587320312720289,0.45310477718610753,86.7,35.6,34.8,21.2,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,8,1,0.8,0.55,0.8164461723686874,0.39979259022602137,73.8,50.9,46.4,24.5,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,9,1,0.8,0.55,0.5874505635463361,0.14043858522636665,89.9,42.5,41.6,26.4,happy,M,direct_text_va_emo_row,True
p4_n63,p4_n63,4,63,10,1,0.8,0.55,0.6946292507084093,0.8680496385625245,81.7,38.4,31.3,17.8,happy,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,1,1,-0.7,0.35,-0.6496513603211796,0.30171119378760525,84.2,57.7,9.6,28.2,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,2,1,-0.7,0.35,-0.32292231281311234,0.0999323693058029,67.3,5.0,21.0,1.0,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,3,1,-0.7,0.35,-0.9812740817557573,0.2048147273608874,92.0,28.0,33.5,18.3,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,4,1,-0.7,0.35,-0.39063385206661533,0.7445856693743214,90.5,31.6,56.0,15.2,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,5,1,-0.7,0.35,-0.7202038932908894,-0.085520614426491,79.9,25.4,14.9,16.6,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,6,1,-0.7,0.35,-0.4673666701688521,0.18478970081185478,77.3,7.0,27.1,4.5,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,7,1,-0.7,0.35,-0.7160509487381783,-0.04340725552924618,79.7,26.2,25.9,11.4,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,8,1,-0.7,0.35,-0.8372816202473943,0.20137556939331938,72.0,41.6,39.0,20.8,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,9,1,-0.7,0.35,-0.892416602252847,0.4300145478733111,86.9,46.1,34.5,23.9,disgust,M,direct_text_va_emo_row,True
p4_n64,p4_n64,4,64,10,1,-0.7,0.35,-0.5278218138613076,0.5024344308341763,81.1,24.4,46.4,9.1,disgust,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,1,1,-0.8,0.75,-0.6383140161453389,0.770716210467249,87.8,8.4,23.5,0.0,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,2,1,-0.8,0.75,-1.0,0.8341503568905417,82.0,15.7,18.1,10.3,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,3,1,-0.8,0.75,-0.8649302927691331,0.7588428542721598,80.5,15.4,28.2,6.4,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,4,1,-0.8,0.75,-1.0,0.48805626346522524,108.5,7.1,35.6,6.9,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,5,1,-0.8,0.75,-0.7438949904044374,0.8374038327570963,88.2,35.7,11.1,19.7,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,6,1,-0.8,0.75,-1.0,0.812076368933996,95.1,26.6,5.0,15.0,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,7,1,-0.8,0.75,-0.6053064230055545,0.6013317532094578,90.1,24.2,38.1,15.7,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,8,1,-0.8,0.75,-0.8139741166533989,0.7303523010077951,93.6,5.0,38.9,2.9,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,9,1,-0.8,0.75,-0.4004722760620603,0.8041799105307208,92.8,15.9,7.1,1.6,angry,M,direct_text_va_emo_row,True
p4_n65,p4_n65,4,65,10,1,-0.8,0.75,-0.8561699754074675,1.0,101.4,11.5,18.3,14.7,angry,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,1,1,0.35,-0.75,0.5538310417022535,-1.0,69.3,24.0,56.9,11.3,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,2,1,0.35,-0.75,0.21176899594094148,-1.0,62.4,73.9,70.5,36.7,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,3,1,0.35,-0.75,0.39085695509653273,-0.899319733961562,69.4,43.7,56.5,24.2,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,4,1,0.35,-0.75,0.13709568995332294,-0.5084686686174222,47.4,35.0,60.9,17.9,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,5,1,0.35,-0.75,0.07850920731457339,-0.9253123861010191,68.1,54.5,61.7,29.1,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,6,1,0.35,-0.75,0.6462907578598351,-0.5254243625777412,45.7,39.0,41.5,18.7,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,7,1,0.35,-0.75,0.10691624904595295,-1.0,48.4,21.1,52.5,10.5,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,8,1,0.35,-0.75,0.25957075304568383,-0.7053325561952319,55.7,55.1,60.6,24.5,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,9,1,0.35,-0.75,0.5624111956766629,-1.0,73.5,57.1,67.9,27.0,calm,M,direct_text_va_emo_row,True
p4_n66,p4_n66,4,66,10,1,0.35,-0.75,0.5188727118163674,-0.6056207613481971,57.3,66.8,62.4,33.2,calm,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,1,1,0.1,0.85,0.10235659014094331,0.9257429683968208,73.0,32.9,28.1,11.8,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,2,1,0.1,0.85,0.15361581686688783,0.8259038409212757,90.2,28.3,27.9,17.4,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,3,1,0.1,0.85,-0.24183161532123895,0.9290684450649284,88.0,41.0,5.0,28.8,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,4,1,0.1,0.85,0.6338302809939894,0.7658637696977222,84.3,8.2,42.0,0.0,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,5,1,0.1,0.85,-0.017432449122399413,0.7748576523536878,83.3,42.1,45.8,17.9,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,6,1,0.1,0.85,0.06162482610755404,0.6333880575119004,82.7,22.9,23.4,14.6,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,7,1,0.1,0.85,0.1855248703893454,0.9769029557358119,92.0,39.2,37.0,33.9,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,8,1,0.1,0.85,0.4461262406627585,0.9130084949837193,89.4,30.2,31.7,21.4,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,9,1,0.1,0.85,0.2622869302676051,0.7366851185132394,92.7,29.6,15.1,16.3,surprise,M,direct_text_va_emo_row,True
p4_n67,p4_n67,4,67,10,1,0.1,0.85,-0.2574310607575928,0.49477650369413917,85.7,12.4,8.4,5.3,surprise,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,1,1,0.0,0.0,-0.052633735088247986,-0.03978736788443198,58.5,43.9,57.3,19.7,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,2,1,0.0,0.0,-0.008643056371454754,-0.12781486446738183,83.9,40.5,75.0,19.7,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,3,1,0.0,0.0,-0.014209213051737434,-0.41987569822835086,62.4,35.9,5.0,18.6,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,4,1,0.0,0.0,-0.14539519080680452,-0.21388192198515593,66.3,31.8,58.1,19.8,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,5,1,0.0,0.0,0.02833361597632546,-0.060682147327757154,66.1,36.5,62.5,17.1,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,6,1,0.0,0.0,-0.14819980829466173,-0.005848490060986556,78.8,53.7,46.0,28.6,neutral,M,direct_text_va_emo_row,True
p4_n68,p4_n68,4,68,7,1,0.0,0.0,0.10507745437130107,0.14795029778625393,76.0,64.4,74.0,38.2,neutral,M,direct_text_va_emo_row,True
